TS time deltat Energy E1 E2 Dissipation Trd volume area area_n E3 Lat_area Epress E_tension1 E_tension2 E_tension3 pressure Zmax stress strain totBonds
650 0.679401 0.00687264 0.707126 0.0643937 0.0271429 1.10705e-07 1.23067 0.110481 1.23067 0.81594 0.615589 0.520007 -6.91528 4.0797 4.0797 2.60003 -72.3951 1 0 0 0.81594
655 0.714466 0.00722683 0.678571 0.0582446 0.0192611 7.6834e-08 1.23111 0.110481 1.23111 0.81594 0.601065 0.519999 -6.69999 4.0797 4.0797 2.59999 -70.1412 1 0 0 0.81594
660 0.751337 0.00759926 0.654119 0.0538695 0.013834 5.07495e-08 1.23148 0.110481 1.23148 0.81594 0.586415 0.519995 -6.51904 4.0797 4.0797 2.59997 -68.2469 1 0 0 0.81594
665 0.790109 0.0079909 0.632567 0.0507136 0.0101835 3.2228e-08 1.2318 0.110481 1.2318 0.81594 0.57167 0.519993 -6.36892 4.0797 4.0797 2.59997 -66.6752 1 0 0 0.81594
670 0.830879 0.00840271 0.613002 0.0483735 0.00776782 2.01005e-08 1.23206 0.110481 1.23206 0.81594 0.55686 0.519996 -6.24578 4.0797 4.0797 2.59998 -65.3861 1 0 0 0.81594
675 0.87375 0.00883575 0.594766 0.04657 0.00617826 1.2774e-08 1.23227 0.110481 1.23227 0.81594 0.542017 0.52 -6.14573 4.0797 4.0797 2.60001 -64.3387 1 0 0 0.81594
680 0.91883 0.00929111 0.577411 0.0451174 0.00512247 8.675e-09 1.23243 0.110481 1.23243 0.81594 0.527172 0.520008 -6.065 4.0797 4.0797 2.60005 -63.4935 1 0 0 0.81594
685 0.966234 0.00976994 0.560649 0.0438966 0.00440183 6.51584e-09 1.23256 0.110481 1.23256 0.81594 0.512351 0.520017 -6.00006 4.0797 4.0797 2.60009 -62.8138 1 0 0 0.81594
690 1.01608 0.0102734 0.544301 0.0428337 0.00388773 5.38539e-09 1.23266 0.110481 1.23266 0.81594 0.49758 0.520027 -5.9478 4.0797 4.0797 2.60015 -62.2666 1 0 0 0.81594
695 1.0685 0.0108029 0.528264 0.0418829 0.00350065 4.71996e-09 1.23273 0.110481 1.23273 0.81594 0.482881 0.520039 -5.90547 4.0797 4.0797 2.60021 -61.8234 1 0 0 0.81594
700 1.12361 0.0113596 0.512483 0.0410163 0.00319341 4.21947e-09 1.23279 0.110481 1.23279 0.81594 0.468273 0.520051 -5.87079 4.0797 4.0797 2.60027 -61.4604 1 0 0 0.81594
705 1.18157 0.011945 0.496928 0.0402163 0.00293901 3.75592e-09 1.23283 0.110481 1.23283 0.81594 0.453773 0.520064 -5.84187 4.0797 4.0797 2.60033 -61.1577 1 0 0 0.81594
710 1.24251 0.0125606 0.481588 0.0394716 0.00272236 3.29841e-09 1.23286 0.110481 1.23286 0.81594 0.439394 0.520076 -5.81722 4.0797 4.0797 2.60039 -60.8996 1 0 0 0.81594
715 1.3066 0.013208 0.466459 0.038774 0.00253504 2.86193e-09 1.23288 0.110481 1.23288 0.81594 0.42515 0.520089 -5.79567 4.0797 4.0797 2.60045 -60.674 1 0 0 0.81594
720 1.37399 0.0138886 0.451542 0.0381178 0.00237218 2.47688e-09 1.23289 0.110481 1.23289 0.81594 0.411052 0.5201 -5.77631 4.0797 4.0797 2.60051 -60.4714 1 0 0 0.81594
725 1.44485 0.0146044 0.436838 0.0374985 0.0022307 2.17379e-09 1.2329 0.110481 1.2329 0.81594 0.397109 0.520111 -5.7585 4.0797 4.0797 2.60057 -60.2849 1 0 0 0.81594
730 1.51921 0.0150514 0.422352 0.0369124 0.00210839 1.99652e-09 1.23291 0.110481 1.23291 0.81594 0.383332 0.520121 -5.74174 4.0797 4.0797 2.60061 -60.1094 1 0 0 0.81594
735 1.59446 0.0150514 0.408501 0.0363726 0.00200625 1.82898e-09 1.23292 0.110481 1.23292 0.81594 0.370122 0.52013 -5.72614 4.0797 4.0797 2.60066 -59.9461 1 0 0 0.81594
740 1.66972 0.0150514 0.395495 0.0358825 0.00192276 1.79082e-09 1.23292 0.110481 1.23292 0.81594 0.357689 0.520137 -5.71168 4.0797 4.0797 2.60069 -59.7947 1 0 0 0.81594
745 1.74498 0.0150514 0.383252 0.0354348 0.00185454 1.85279e-09 1.23292 0.110481 1.23292 0.81594 0.345963 0.520143 -5.69811 4.0797 4.0797 2.60072 -59.6526 1 0 0 0.81594
750 1.82024 0.0150514 0.371703 0.035024 0.00179882 1.99113e-09 1.23293 0.110481 1.23293 0.81594 0.33488 0.520148 -5.68525 4.0797 4.0797 2.60074 -59.518 1 0 0 0.81594
755 1.89549 0.0150514 0.360787 0.0346452 0.00175339 2.18595e-09 1.23293 0.110481 1.23293 0.81594 0.324389 0.520152 -5.67299 4.0797 4.0797 2.60076 -59.3897 1 0 0 0.81594
760 1.97075 0.0150514 0.35045 0.0342947 0.00171646 2.42109e-09 1.23293 0.110481 1.23293 0.81594 0.314439 0.520155 -5.66125 4.0797 4.0797 2.60077 -59.2668 1 0 0 0.81594
765 2.04601 0.0150514 0.340645 0.0339692 0.00168657 2.68351e-09 1.23293 0.110481 1.23293 0.81594 0.304989 0.520156 -5.64995 4.0797 4.0797 2.60078 -59.1485 1 0 0 0.81594
770 2.12126 0.0150514 0.331329 0.0336661 0.00166254 2.96276e-09 1.23293 0.110481 1.23293 0.81594 0.296 0.520158 -5.63906 4.0797 4.0797 2.60079 -59.0344 1 0 0 0.81594
775 2.19652 0.0150514 0.322465 0.033383 0.0016434 3.25048e-09 1.23293 0.110481 1.23293 0.81594 0.287439 0.520158 -5.62852 4.0797 4.0797 2.60079 -58.9242 1 0 0 0.81594
780 2.27178 0.0150514 0.31402 0.0331181 0.00162836 3.54e-09 1.23293 0.110481 1.23293 0.81594 0.279274 0.520158 -5.61832 4.0797 4.0797 2.60079 -58.8173 1 0 0 0.81594
785 2.34704 0.0150514 0.305964 0.0328696 0.00161675 3.82603e-09 1.23293 0.110481 1.23293 0.81594 0.271478 0.520157 -5.60841 4.0797 4.0797 2.60078 -58.7136 1 0 0 0.81594
790 2.42229 0.0150514 0.298269 0.032636 0.00160802 4.10436e-09 1.23293 0.110481 1.23293 0.81594 0.264025 0.520156 -5.59878 4.0797 4.0797 2.60078 -58.6128 1 0 0 0.81594
795 2.49755 0.0150514 0.290911 0.0324161 0.00160172 4.3717e-09 1.23293 0.110481 1.23293 0.81594 0.256894 0.520154 -5.58941 4.0797 4.0797 2.60077 -58.5147 1 0 0 0.81594
800 2.57281 0.0150514 0.283868 0.0322087 0.00159746 4.62547e-09 1.23292 0.110481 1.23292 0.81594 0.250062 0.520152 -5.58029 4.0797 4.0797 2.60076 -58.4192 1 0 0 0.81594
805 2.64807 0.0150514 0.27712 0.0320129 0.00159493 4.86372e-09 1.23292 0.110481 1.23292 0.81594 0.243512 0.52015 -5.57138 4.0797 4.0797 2.60075 -58.3259 1 0 0 0.81594
810 2.72332 0.0150514 0.270648 0.0318278 0.00159385 5.08498e-09 1.23292 0.110481 1.23292 0.81594 0.237226 0.520147 -5.56269 4.0797 4.0797 2.60073 -58.2349 1 0 0 0.81594
815 2.79858 0.0150514 0.264435 0.0316525 0.001594 5.28818e-09 1.23292 0.110481 1.23292 0.81594 0.231188 0.520144 -5.5542 4.0797 4.0797 2.60072 -58.146 1 0 0 0.81594
820 2.87384 0.0150514 0.258466 0.0314864 0.00159517 5.47264e-09 1.23292 0.110481 1.23292 0.81594 0.225384 0.520141 -5.54589 4.0797 4.0797 2.6007 -58.0591 1 0 0 0.81594
825 2.94909 0.0150514 0.252727 0.0313289 0.00159721 5.63796e-09 1.23292 0.110481 1.23292 0.81594 0.219801 0.520138 -5.53777 4.0797 4.0797 2.60069 -57.9741 1 0 0 0.81594
830 3.02435 0.0150514 0.247205 0.0311794 0.00159997 5.78397e-09 1.23292 0.110481 1.23292 0.81594 0.214425 0.520135 -5.52982 4.0797 4.0797 2.60067 -57.8908 1 0 0 0.81594
835 3.09961 0.0150514 0.241887 0.0310374 0.00160334 5.91072e-09 1.23292 0.110481 1.23292 0.81594 0.209247 0.520132 -5.52202 4.0797 4.0797 2.60066 -57.8092 1 0 0 0.81594
840 3.17487 0.0150514 0.236764 0.0309024 0.00160723 6.01841e-09 1.23291 0.110481 1.23291 0.81594 0.204254 0.520129 -5.51439 4.0797 4.0797 2.60064 -57.7293 1 0 0 0.81594
845 3.25012 0.0150514 0.231823 0.030774 0.00161155 6.10741e-09 1.23291 0.110481 1.23291 0.81594 0.199438 0.520125 -5.5069 4.0797 4.0797 2.60062 -57.6509 1 0 0 0.81594
850 3.32538 0.0150514 0.227057 0.0306518 0.00161622 6.17819e-09 1.23291 0.110481 1.23291 0.81594 0.194789 0.520122 -5.49955 4.0797 4.0797 2.60061 -57.574 1 0 0 0.81594
855 3.40064 0.0150514 0.222456 0.0305355 0.00162119 6.23135e-09 1.23291 0.110481 1.23291 0.81594 0.1903 0.520119 -5.49234 4.0797 4.0797 2.60059 -57.4985 1 0 0 0.81594
860 3.47589 0.0150514 0.218012 0.0304247 0.0016264 6.26753e-09 1.23291 0.110481 1.23291 0.81594 0.185961 0.520116 -5.48527 4.0797 4.0797 2.60058 -57.4244 1 0 0 0.81594
865 3.55115 0.0150514 0.213718 0.0303191 0.00163181 6.28748e-09 1.23291 0.110481 1.23291 0.81594 0.181767 0.520113 -5.47831 4.0797 4.0797 2.60056 -57.3516 1 0 0 0.81594
870 3.62641 0.0150514 0.209566 0.0302185 0.00163738 6.29196e-09 1.23291 0.110481 1.23291 0.81594 0.17771 0.52011 -5.47148 4.0797 4.0797 2.60055 -57.2801 1 0 0 0.81594
875 3.70167 0.0150514 0.205549 0.0301226 0.00164308 6.28181e-09 1.2329 0.110481 1.2329 0.81594 0.173783 0.520108 -5.46477 4.0797 4.0797 2.60054 -57.2098 1 0 0 0.81594
880 3.77692 0.0150514 0.201662 0.0300311 0.00164887 6.25787e-09 1.2329 0.110481 1.2329 0.81594 0.169982 0.520105 -5.45817 4.0797 4.0797 2.60052 -57.1407 1 0 0 0.81594
885 3.85218 0.0150514 0.197898 0.0299439 0.00165473 6.221e-09 1.2329 0.110481 1.2329 0.81594 0.166299 0.520103 -5.45168 4.0797 4.0797 2.60051 -57.0728 1 0 0 0.81594
890 3.92744 0.0150514 0.194252 0.0298606 0.00166064 6.1721e-09 1.2329 0.110481 1.2329 0.81594 0.162731 0.520101 -5.44529 4.0797 4.0797 2.6005 -57.006 1 0 0 0.81594
895 4.0027 0.0150514 0.190719 0.0297813 0.00166659 6.11202e-09 1.2329 0.110481 1.2329 0.81594 0.159272 0.520098 -5.43901 4.0797 4.0797 2.60049 -56.9402 1 0 0 0.81594
900 4.07795 0.0150514 0.187295 0.0297055 0.00167255 6.04167e-09 1.2329 0.110481 1.2329 0.81594 0.155917 0.520097 -5.43283 4.0797 4.0797 2.60048 -56.8755 1 0 0 0.81594
905 4.15321 0.0150514 0.183973 0.0296333 0.00167852 5.96189e-09 1.2329 0.110481 1.2329 0.81594 0.152662 0.520095 -5.42674 4.0797 4.0797 2.60047 -56.8117 1 0 0 0.81594
910 4.22847 0.0150514 0.180752 0.0295643 0.00168447 5.87354e-09 1.2329 0.110481 1.2329 0.81594 0.149503 0.520093 -5.42075 4.0797 4.0797 2.60047 -56.749 1 0 0 0.81594
915 4.30372 0.0150514 0.177625 0.0294985 0.00169041 5.77745e-09 1.2329 0.110481 1.2329 0.81594 0.146436 0.520092 -5.41485 4.0797 4.0797 2.60046 -56.6872 1 0 0 0.81594
920 4.37898 0.0150514 0.174589 0.0294357 0.00169632 5.67443e-09 1.23289 0.110481 1.23289 0.81594 0.143457 0.520091 -5.40904 4.0797 4.0797 2.60045 -56.6264 1 0 0 0.81594
925 4.45424 0.0150514 0.171642 0.0293758 0.00170219 5.56525e-09 1.23289 0.110481 1.23289 0.81594 0.140564 0.52009 -5.40331 4.0797 4.0797 2.60045 -56.5664 1 0 0 0.81594
930 4.5295 0.0150514 0.168779 0.0293186 0.00170802 5.45068e-09 1.23289 0.110481 1.23289 0.81594 0.137752 0.52009 -5.39767 4.0797 4.0797 2.60045 -56.5073 1 0 0 0.81594
935 4.60475 0.0150514 0.165996 0.0292641 0.0017138 5.33144e-09 1.23289 0.110481 1.23289 0.81594 0.135018 0.520089 -5.3921 4.0797 4.0797 2.60045 -56.4491 1 0 0 0.81594
940 4.68001 0.0150514 0.163292 0.0292121 0.00171952 5.20822e-09 1.23289 0.110481 1.23289 0.81594 0.132361 0.520089 -5.38662 4.0797 4.0797 2.60044 -56.3917 1 0 0 0.81594
945 4.75527 0.0150514 0.160663 0.0291625 0.0017252 5.08167e-09 1.23289 0.110481 1.23289 0.81594 0.129775 0.520089 -5.38122 4.0797 4.0797 2.60044 -56.3351 1 0 0 0.81594
950 4.83053 0.0150514 0.158106 0.0291152 0.00173081 4.95242e-09 1.23289 0.110481 1.23289 0.81594 0.12726 0.520089 -5.37589 4.0797 4.0797 2.60045 -56.2794 1 0 0 0.81594
955 4.90578 0.0150514 0.155619 0.02907 0.00173636 4.82104e-09 1.23289 0.110481 1.23289 0.81594 0.124813 0.520089 -5.37063 4.0797 4.0797 2.60045 -56.2243 1 0 0 0.81594
960 4.98104 0.0150514 0.153199 0.029027 0.00174185 4.68809e-09 1.23289 0.110481 1.23289 0.81594 0.12243 0.52009 -5.36545 4.0797 4.0797 2.60045 -56.1701 1 0 0 0.81594
965 5.0563 0.0150514 0.150844 0.028986 0.00174727 4.55407e-09 1.23289 0.110481 1.23289 0.81594 0.12011 0.520091 -5.36034 4.0797 4.0797 2.60045 -56.1166 1 0 0 0.81594
970 5.13155 0.0150514 0.148551 0.0289469 0.00175263 4.41947e-09 1.23289 0.110481 1.23289 0.81594 0.117851 0.520092 -5.35529 4.0797 4.0797 2.60046 -56.0638 1 0 0 0.81594
975 5.20681 0.0150514 0.146318 0.0289097 0.00175792 4.28472e-09 1.23289 0.110481 1.23289 0.81594 0.11565 0.520093 -5.35032 4.0797 4.0797 2.60047 -56.0117 1 0 0 0.81594
980 5.28207 0.0150514 0.144144 0.0288742 0.00176315 4.15024e-09 1.23288 0.110481 1.23288 0.81594 0.113506 0.520094 -5.34541 4.0797 4.0797 2.60047 -55.9603 1 0 0 0.81594
985 5.35733 0.0150514 0.142026 0.0288405 0.0017683 4.01639e-09 1.23288 0.110481 1.23288 0.81594 0.111417 0.520096 -5.34056 4.0797 4.0797 2.60048 -55.9095 1 0 0 0.81594
990 5.43258 0.0150514 0.139962 0.0288083 0.00177339 3.88353e-09 1.23288 0.110481 1.23288 0.81594 0.10938 0.520098 -5.33578 4.0797 4.0797 2.60049 -55.8595 1 0 0 0.81594
995 5.50784 0.0150514 0.13795 0.0287777 0.00177841 3.75195e-09 1.23288 0.110481 1.23288 0.81594 0.107394 0.5201 -5.33106 4.0797 4.0797 2.6005 -55.81 1 0 0 0.81594
1000 5.5831 0.0150514 0.13599 0.0287486 0.00178336 3.62194e-09 1.23288 0.110481 1.23288 0.81594 0.105458 0.520102 -5.3264 4.0797 4.0797 2.60051 -55.7612 1 0 0 0.81594
1005 5.65836 0.0150514 0.134078 0.0287208 0.00178824 3.49375e-09 1.23288 0.110481 1.23288 0.81594 0.103569 0.520104 -5.32179 4.0797 4.0797 2.60052 -55.713 1 0 0 0.81594
1010 5.73361 0.0150514 0.132214 0.0286945 0.00179306 3.3676e-09 1.23288 0.110481 1.23288 0.81594 0.101727 0.520106 -5.31725 4.0797 4.0797 2.60053 -55.6655 1 0 0 0.81594
1015 5.80887 0.0150514 0.130396 0.0286694 0.0017978 3.24369e-09 1.23288 0.110481 1.23288 0.81594 0.099929 0.520109 -5.31276 4.0797 4.0797 2.60055 -55.6185 1 0 0 0.81594
1020 5.88413 0.0150514 0.128623 0.0286456 0.00180248 3.1222e-09 1.23288 0.110481 1.23288 0.81594 0.0981747 0.520112 -5.30833 4.0797 4.0797 2.60056 -55.5721 1 0 0 0.81594
1025 5.95938 0.0150514 0.126892 0.028623 0.00180708 3.00327e-09 1.23288 0.110481 1.23288 0.81594 0.0964623 0.520115 -5.30395 4.0797 4.0797 2.60058 -55.5263 1 0 0 0.81594
1030 6.03464 0.0150514 0.125204 0.0286015 0.00181162 2.88703e-09 1.23288 0.110481 1.23288 0.81594 0.0947906 0.520118 -5.29963 4.0797 4.0797 2.60059 -55.481 1 0 0 0.81594
1035 6.1099 0.0150514 0.123555 0.0285811 0.00181609 2.77359e-09 1.23288 0.110481 1.23288 0.81594 0.0931583 0.520121 -5.29536 4.0797 4.0797 2.60061 -55.4363 1 0 0 0.81594
1040 6.18516 0.0150514 0.121946 0.0285617 0.0018205 2.66303e-09 1.23288 0.110481 1.23288 0.81594 0.0915642 0.520124 -5.29113 4.0797 4.0797 2.60063 -55.3921 1 0 0 0.81594
1045 6.26041 0.0150514 0.120375 0.0285434 0.00182484 2.55543e-09 1.23288 0.110481 1.23288 0.81594 0.0900073 0.520128 -5.28696 4.0797 4.0797 2.60064 -55.3484 1 0 0 0.81594
1050 6.33567 0.0150514 0.118841 0.028526 0.00182911 2.45084e-09 1.23288 0.110481 1.23288 0.81594 0.0884862 0.520132 -5.28284 4.0797 4.0797 2.60066 -55.3053 1 0 0 0.81594
1055 6.41093 0.0150514 0.117343 0.0285095 0.00183331 2.34929e-09 1.23288 0.110481 1.23288 0.81594 0.0870001 0.520135 -5.27877 4.0797 4.0797 2.60068 -55.2626 1 0 0 0.81594
1060 6.48618 0.0150514 0.115879 0.0284939 0.00183745 2.25082e-09 1.23288 0.110481 1.23288 0.81594 0.0855479 0.520139 -5.27475 4.0797 4.0797 2.6007 -55.2205 1 0 0 0.81594
1065 6.56144 0.0150514 0.114449 0.0284791 0.00184152 2.15543e-09 1.23288 0.110481 1.23288 0.81594 0.0841285 0.520143 -5.27077 4.0797 4.0797 2.60072 -55.1789 1 0 0 0.81594
1070 6.6367 0.0150514 0.113052 0.0284651 0.00184552 2.06312e-09 1.23288 0.110481 1.23288 0.81594 0.082741 0.520147 -5.26684 4.0797 4.0797 2.60074 -55.1377 1 0 0 0.81594
1075 6.71196 0.0150514 0.111686 0.0284518 0.00184946 1.97389e-09 1.23288 0.110481 1.23288 0.81594 0.0813846 0.520152 -5.26295 4.0797 4.0797 2.60076 -55.097 1 0 0 0.81594
1080 6.78721 0.0150514 0.110351 0.0284393 0.00185334 1.88771e-09 1.23288 0.110481 1.23288 0.81594 0.0800582 0.520156 -5.25911 4.0797 4.0797 2.60078 -55.0568 1 0 0 0.81594
1085 6.86247 0.0150514 0.109046 0.0284275 0.00185715 1.80455e-09 1.23288 0.110481 1.23288 0.81594 0.0787612 0.520161 -5.25531 4.0797 4.0797 2.60081 -55.017 1 0 0 0.81594
1090 6.93773 0.0150514 0.10777 0.0284163 0.0018609 1.72439e-09 1.23288 0.110481 1.23288 0.81594 0.0774925 0.520165 -5.25155 4.0797 4.0797 2.60083 -54.9777 1 0 0 0.81594
1095 7.01299 0.0150514 0.106522 0.0284057 0.00186459 1.64717e-09 1.23288 0.110481 1.23288 0.81594 0.0762516 0.52017 -5.24783 4.0797 4.0797 2.60085 -54.9388 1 0 0 0.81594
1100 7.08824 0.0150514 0.105301 0.0283958 0.00186821 1.57285e-09 1.23288 0.110481 1.23288 0.81594 0.0750374 0.520175 -5.24416 4.0797 4.0797 2.60088 -54.9003 1 0 0 0.81594
1105 7.1635 0.0150514 0.104108 0.0283864 0.00187177 1.50138e-09 1.23288 0.110481 1.23288 0.81594 0.0738495 0.520179 -5.24053 4.0797 4.0797 2.6009 -54.8623 1 0 0 0.81594
1110 7.23876 0.0150514 0.10294 0.0283776 0.00187527 1.4327e-09 1.23288 0.110481 1.23288 0.81594 0.0726869 0.520184 -5.23694 4.0797 4.0797 2.60093 -54.8247 1 0 0 0.81594
1115 7.31401 0.0150514 0.101797 0.0283692 0.0018787 1.36674e-09 1.23288 0.110481 1.23288 0.81594 0.0715491 0.520189 -5.23338 4.0797 4.0797 2.60095 -54.7875 1 0 0 0.81594
1120 7.38927 0.0150514 0.100679 0.0283614 0.00188207 1.30344e-09 1.23288 0.110481 1.23288 0.81594 0.0704353 0.520194 -5.22987 4.0797 4.0797 2.60098 -54.7507 1 0 0 0.81594
1125 7.46453 0.0150514 0.0995843 0.028354 0.00188539 1.24274e-09 1.23288 0.110481 1.23288 0.81594 0.0693449 0.5202 -5.22639 4.0797 4.0797 2.601 -54.7143 1 0 0 0.81594
1130 7.53979 0.0150514 0.0985131 0.0283471 0.00188864 1.18457e-09 1.23288 0.110481 1.23288 0.81594 0.0682773 0.520205 -5.22295 4.0797 4.0797 2.60103 -54.6783 1 0 0 0.81594
1135 7.61504 0.0150514 0.0974644 0.0283406 0.00189183 1.12885e-09 1.23288 0.110481 1.23288 0.81594 0.0672319 0.52021 -5.21955 4.0797 4.0797 2.60106 -54.6426 1 0 0 0.81594
1140 7.6903 0.0150514 0.0964376 0.0283345 0.00189496 1.07551e-09 1.23288 0.110481 1.23288 0.81594 0.0662081 0.520216 -5.21618 4.0797 4.0797 2.60108 -54.6074 1 0 0 0.81594
1145 7.76556 0.0150514 0.0954322 0.0283288 0.00189803 1.02448e-09 1.23288 0.110481 1.23288 0.81594 0.0652054 0.520221 -5.21285 4.0797 4.0797 2.60111 -54.5725 1 0 0 0.81594
1150 7.84082 0.0150514 0.0944476 0.0283234 0.00190104 9.75688e-10 1.23289 0.110481 1.23289 0.81594 0.0642231 0.520226 -5.20955 4.0797 4.0797 2.60114 -54.538 1 0 0 0.81594
1155 7.91607 0.0150514 0.0934832 0.0283184 0.00190399 9.29059e-10 1.23289 0.110481 1.23289 0.81594 0.0632608 0.520232 -5.20629 4.0797 4.0797 2.60117 -54.5039 1 0 0 0.81594
1160 7.99133 0.0150514 0.0925385 0.0283137 0.00190689 8.84521e-10 1.23289 0.110481 1.23289 0.81594 0.0623179 0.520238 -5.20306 4.0797 4.0797 2.60119 -54.4701 1 0 0 0.81594
1165 8.06659 0.0150514 0.091613 0.0283093 0.00190972 8.42e-10 1.23289 0.110481 1.23289 0.81594 0.061394 0.520243 -5.19987 4.0797 4.0797 2.60122 -54.4366 1 0 0 0.81594
1170 8.14184 0.0150514 0.0907062 0.0283051 0.0019125 8.01425e-10 1.23289 0.110481 1.23289 0.81594 0.0604885 0.520249 -5.19671 4.0797 4.0797 2.60125 -54.4035 1 0 0 0.81594
1175 8.2171 0.0150514 0.0898176 0.0283013 0.00191522 7.62724e-10 1.23289 0.110481 1.23289 0.81594 0.0596011 0.520255 -5.19358 4.0797 4.0797 2.60128 -54.3708 1 0 0 0.81594
1180 8.29236 0.0150514 0.0889467 0.0282977 0.00191789 7.25828e-10 1.23289 0.110481 1.23289 0.81594 0.0587311 0.52026 -5.19048 4.0797 4.0797 2.60131 -54.3384 1 0 0 0.81594
1185 8.36762 0.0150514 0.0880932 0.0282943 0.00192049 6.90668e-10 1.23289 0.110481 1.23289 0.81594 0.0578783 0.520266 -5.18741 4.0797 4.0797 2.60134 -54.3063 1 0 0 0.81594
1190 8.44287 0.0150514 0.0872565 0.0282912 0.00192305 6.57175e-10 1.23289 0.110481 1.23289 0.81594 0.0570422 0.520272 -5.18438 4.0797 4.0797 2.60137 -54.2745 1 0 0 0.81594
1195 8.51813 0.0150514 0.0864362 0.0282882 0.00192554 6.25284e-10 1.23289 0.110481 1.23289 0.81594 0.0562224 0.520278 -5.18138 4.0797 4.0797 2.6014 -54.243 1 0 0 0.81594
1200 8.59339 0.0150514 0.0856319 0.0282855 0.00192798 5.94931e-10 1.23289 0.110481 1.23289 0.81594 0.0554184 0.520284 -5.1784 4.0797 4.0797 2.60143 -54.2119 1 0 0 0.81594
1205 8.66865 0.0150514 0.0848433 0.0282829 0.00193036 5.66051e-10 1.23289 0.110481 1.23289 0.81594 0.05463 0.52029 -5.17546 4.0797 4.0797 2.60146 -54.1811 1 0 0 0.81594
1210 8.7439 0.0150514 0.0840699 0.0282806 0.00193269 5.38585e-10 1.2329 0.110481 1.2329 0.81594 0.0538566 0.520296 -5.17254 4.0797 4.0797 2.60149 -54.1505 1 0 0 0.81594
1215 8.81916 0.0150514 0.0833113 0.0282783 0.00193497 5.12472e-10 1.2329 0.110481 1.2329 0.81594 0.053098 0.520302 -5.16966 4.0797 4.0797 2.60152 -54.1203 1 0 0 0.81594
1220 8.89442 0.0150514 0.0825672 0.0282762 0.00193719 4.87654e-10 1.2329 0.110481 1.2329 0.81594 0.0523538 0.520308 -5.1668 4.0797 4.0797 2.60155 -54.0904 1 0 0 0.81594
1225 8.96967 0.0150514 0.0818373 0.0282743 0.00193936 4.64076e-10 1.2329 0.110481 1.2329 0.81594 0.0516237 0.520314 -5.16397 4.0797 4.0797 2.60158 -54.0608 1 0 0 0.81594
1230 9.04493 0.0150514 0.0811211 0.0282725 0.00194147 4.41682e-10 1.2329 0.110481 1.2329 0.81594 0.0509072 0.52032 -5.16116 4.0797 4.0797 2.60161 -54.0314 1 0 0 0.81594
1235 9.12019 0.0150514 0.0804185 0.0282707 0.00194353 4.20421e-10 1.2329 0.110481 1.2329 0.81594 0.0502042 0.520326 -5.15839 4.0797 4.0797 2.60164 -54.0024 1 0 0 0.81594
1240 9.19545 0.0150514 0.0797289 0.0282691 0.00194554 4.00242e-10 1.2329 0.110481 1.2329 0.81594 0.0495142 0.520332 -5.15564 4.0797 4.0797 2.60167 -53.9736 1 0 0 0.81594
1245 9.2707 0.0150514 0.0790522 0.0282676 0.0019475 3.81095e-10 1.2329 0.110481 1.2329 0.81594 0.0488371 0.520339 -5.15292 4.0797 4.0797 2.6017 -53.9451 1 0 0 0.81594
1250 9.34596 0.0150514 0.0783879 0.0282662 0.00194941 3.62934e-10 1.2329 0.110481 1.2329 0.81594 0.0481724 0.520345 -5.15022 4.0797 4.0797 2.60173 -53.9169 1 0 0 0.81594
1255 9.42122 0.0150514 0.0777359 0.0282648 0.00195126 3.45713e-10 1.23291 0.110481 1.23291 0.81594 0.0475199 0.520351 -5.14755 4.0797 4.0797 2.60176 -53.8889 1 0 0 0.81594
1260 9.49647 0.0150514 0.0770959 0.0282635 0.00195306 3.29388e-10 1.23291 0.110481 1.23291 0.81594 0.0468793 0.520357 -5.14491 4.0797 4.0797 2.60179 -53.8612 1 0 0 0.81594
1265 9.57173 0.0150514 0.0764674 0.0282623 0.00195482 3.13917e-10 1.23291 0.110481 1.23291 0.81594 0.0462503 0.520363 -5.14229 4.0797 4.0797 2.60182 -53.8338 1 0 0 0.81594
1270 9.64699 0.0150514 0.0758504 0.0282611 0.00195652 2.9926e-10 1.23291 0.110481 1.23291 0.81594 0.0456328 0.52037 -5.13969 4.0797 4.0797 2.60185 -53.8067 1 0 0 0.81594
1275 9.72225 0.0150514 0.0752444 0.0282599 0.00195817 2.85378e-10 1.23291 0.110481 1.23291 0.81594 0.0450263 0.520376 -5.13712 4.0797 4.0797 2.60189 -53.7797 1 0 0 0.81594
1280 9.7975 0.0150514 0.0746493 0.0282588 0.00195977 2.72233e-10 1.23291 0.110481 1.23291 0.81594 0.0444307 0.520382 -5.13458 4.0797 4.0797 2.60192 -53.7531 1 0 0 0.81594
1285 9.87276 0.0150514 0.0740649 0.0282578 0.00196133 2.59791e-10 1.23291 0.110481 1.23291 0.81594 0.0438458 0.520388 -5.13205 4.0797 4.0797 2.60195 -53.7267 1 0 0 0.81594
1290 9.94802 0.0150514 0.0734907 0.0282567 0.00196284 2.48017e-10 1.23292 0.110481 1.23292 0.81594 0.0432712 0.520395 -5.12955 4.0797 4.0797 2.60198 -53.7005 1 0 0 0.81594
1295 10.0233 0.0150514 0.0729268 0.0282557 0.00196429 2.36878e-10 1.23292 0.110481 1.23292 0.81594 0.0427068 0.520401 -5.12708 4.0797 4.0797 2.60201 -53.6746 1 0 0 0.81594
